Make,Model,Year,Price,Color,BodyType,WheelConf,Transmission,Fuel,Mileage,LOC,MakeModel,Make_Model_BodyType
Audi,Q5,2012,13999,White,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,168000,Toronto,Audi-Q5,Audi-Q5-SUV_Crossover
Audi,Q5,2012,14200,Black,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,179,Regina,Audi-Q5,Audi-Q5-SUV_Crossover
Audi,Q5,2012,14500,Black,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,129600,Toronto,Audi-Q5,Audi-Q5-SUV_Crossover
Audi,Q5,2012,14888,Black,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,138614,Toronto,Audi-Q5,Audi-Q5-SUV_Crossover
Audi,Q5,2012,15995,Grey,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,127587,Calgary,Audi-Q5,Audi-Q5-SUV_Crossover
Audi,Q5,2012,17995,Brown,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,95901,Calgary,Audi-Q5,Audi-Q5-SUV_Crossover
Audi,Q5,2012,23993,Other,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,111724,Calgary,Audi-Q5,Audi-Q5-SUV_Crossover
Audi,Q5,2014,20900,White,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,81341,Toronto,Audi-Q5,Audi-Q5-SUV_Crossover
Audi,Q5,2014,22980,Blue,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,122932,Winnepeg,Audi-Q5,Audi-Q5-SUV_Crossover
Audi,Q5,2015,18985,Silver,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,125000,Fredericton,Audi-Q5,Audi-Q5-SUV_Crossover
Audi,Q5,2015,19900,Black,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,164972,Halifax,Audi-Q5,Audi-Q5-SUV_Crossover
Audi,Q5,2015,19995,Grey,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,173800,Halifax,Audi-Q5,Audi-Q5-SUV_Crossover
Audi,Q5,2015,19995,Silver,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,130349,Toronto,Audi-Q5,Audi-Q5-SUV_Crossover
Audi,Q5,2016,21450,Black,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,95852,Toronto,Audi-Q5,Audi-Q5-SUV_Crossover
Audi,Q5,2016,23700,White,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,89910,Edmonton,Audi-Q5,Audi-Q5-SUV_Crossover
Audi,Q5,2016,27979,White,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,59444,Regina,Audi-Q5,Audi-Q5-SUV_Crossover
Audi,Q5,2016,32988,White,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,49755,Vancouver,Audi-Q5,Audi-Q5-SUV_Crossover
Audi,Q5,2017,26995,Silver,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,101000,Calgary,Audi-Q5,Audi-Q5-SUV_Crossover
Audi,Q5,2017,26999,Blue,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,95635,Fredericton,Audi-Q5,Audi-Q5-SUV_Crossover
Audi,Q5,2017,27988,White,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,123278,Vancouver,Audi-Q5,Audi-Q5-SUV_Crossover
Audi,Q5,2017,28888,Black,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,56310,Winnepeg,Audi-Q5,Audi-Q5-SUV_Crossover
Audi,Q5,2017,30500,Silver,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,31100,Winnepeg,Audi-Q5,Audi-Q5-SUV_Crossover
Audi,Q5,2017,31499,Blue,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,54506,Fredericton,Audi-Q5,Audi-Q5-SUV_Crossover
Audi,Q5,2017,31907,White,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,43468,Edmonton,Audi-Q5,Audi-Q5-SUV_Crossover
Audi,Q5,2017,32807,White,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,52279,Edmonton,Audi-Q5,Audi-Q5-SUV_Crossover
Audi,Q5,2017,33800,White,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,59955,Edmonton,Audi-Q5,Audi-Q5-SUV_Crossover
Audi,Q5,2018,813,Black,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,35000,Toronto,Audi-Q5,Audi-Q5-SUV_Crossover
Audi,Q5,2018,37900,White,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,33056,Toronto,Audi-Q5,Audi-Q5-SUV_Crossover
Audi,Q5,2018,39998,White,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,5748,Toronto,Audi-Q5,Audi-Q5-SUV_Crossover
Audi,Q5,2018,41900,Grey,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,26796,Winnepeg,Audi-Q5,Audi-Q5-SUV_Crossover
Audi,Q5,2018,42967,Green,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,52848,Edmonton,Audi-Q5,Audi-Q5-SUV_Crossover
Audi,Q5,2019,6200,White,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,5600,Halifax,Audi-Q5,Audi-Q5-SUV_Crossover
Audi,Q5,2019,40995,Black,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,43897,Calgary,Audi-Q5,Audi-Q5-SUV_Crossover
Audi,Q5,2019,42995,White,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,42945,Winnepeg,Audi-Q5,Audi-Q5-SUV_Crossover
Audi,Q5,2019,47720,White,SUV_Crossover,All-wheel drive (AWD),Automatic,Gasoline,36882,Winnepeg,Audi-Q5,Audi-Q5-SUV_Crossover
BMW,3-Series,1999,7250,Grey,Sedan,Rear-wheel drive (RWD),Manual,Gasoline,169000,Halifax,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2000,5999,Blue,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,38000,Edmonton,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2000,6500,Gold,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,207000,Vancouver,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2002,3000,Grey,Sedan,All-wheel drive (AWD),Automatic,Gasoline,228000,Toronto,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2004,2000,Black,Sedan,All-wheel drive (AWD),Automatic,Gasoline,293000,Toronto,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2004,6888,Grey,Sedan,Rear-wheel drive (RWD),Manual,Gasoline,150384,Calgary,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2004,7200,Grey,Sedan,All-wheel drive (AWD),Automatic,Gasoline,162000,Calgary,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2005,4900,Silver,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,188000,Toronto,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2006,4000,Tan,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,243000,Edmonton,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2006,5990,Black,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,240000,Halifax,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2006,6500,Blue,Sedan,Rear-wheel drive (RWD),Manual,Gasoline,214000,Vancouver,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2006,6900,Blue,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,123000,Calgary,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2007,2500,Black,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,184000,Edmonton,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2007,2650,Black,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,190,Toronto,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2007,6500,Black,Sedan,All-wheel drive (AWD),Manual,Gasoline,300000,Halifax,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2007,7950,Grey,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,187342,Winnepeg,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2007,9900,Silver,Sedan,All-wheel drive (AWD),Automatic,Gasoline,157692,Edmonton,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2008,7000,Gold,Sedan,All-wheel drive (AWD),Manual,Gasoline,150000,Halifax,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2008,8500,Blue,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,300000,Halifax,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2008,9590,Grey,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,160000,Edmonton,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2008,9995,Silver,Sedan,All-wheel drive (AWD),Automatic,Gasoline,161128,Calgary,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2009,5995,Blue,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,189563,Toronto,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2009,6500,White,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,146800,Vancouver,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2009,7500,White,Sedan,All-wheel drive (AWD),Automatic,Gasoline,194000,Toronto,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2009,7800,Silver,Sedan,All-wheel drive (AWD),Automatic,Gasoline,178000,Toronto,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2009,8995,Black,Sedan,All-wheel drive (AWD),Manual,Gasoline,124001,Toronto,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2009,9980,White,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,123682,Winnepeg,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2010,7850,White,Sedan,All-wheel drive (AWD),Automatic,Gasoline,181000,Toronto,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2010,25500,Black,Sedan,All-wheel drive (AWD),Manual,Gasoline,45000,Whitehorse,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2011,7995,Black,Sedan,All-wheel drive (AWD),Automatic,Gasoline,131204,Toronto,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2011,8000,Black,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,145000,Calgary,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2011,9900,Grey,Sedan,All-wheel drive (AWD),Automatic,Gasoline,160000,Toronto,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2011,9999,Grey,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,85500,Winnepeg,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2011,10800,Silver,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,132000,Vancouver,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2011,10977,White,Sedan,All-wheel drive (AWD),Automatic,Gasoline,75684,Toronto,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2011,10995,Black,Sedan,All-wheel drive (AWD),Automatic,Gasoline,171000,Regina,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2011,18800,White,Sedan,Rear-wheel drive (RWD),Manual,Gasoline,72000,Vancouver,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2012,10995,White,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,152261,Toronto,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2012,11000,White,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,152000,Toronto,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2013,9500,Black,Sedan,All-wheel drive (AWD),Automatic,Gasoline,178000,Toronto,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2013,12888,White,Sedan,All-wheel drive (AWD),Automatic,Gasoline,212993,Calgary,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2013,13995,Silver,Sedan,All-wheel drive (AWD),Automatic,Gasoline,131500,Toronto,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2013,13995,Silver,Sedan,All-wheel drive (AWD),Automatic,Gasoline,143000,Regina,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2013,15700,Black,Sedan,All-wheel drive (AWD),Automatic,Gasoline,137989,Calgary,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2013,15995,Black,Sedan,All-wheel drive (AWD),Automatic,Gasoline,118000,Regina,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2013,18888,Silver,Sedan,All-wheel drive (AWD),Automatic,Gasoline,96069,Calgary,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2013,19900,Blue,Sedan,All-wheel drive (AWD),Automatic,Gasoline,133500,Vancouver,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2014,14995,Black,Sedan,All-wheel drive (AWD),Automatic,Gasoline,101000,Fredericton,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2014,16000,Other,Sedan,All-wheel drive (AWD),Automatic,Gasoline,104000,Edmonton,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2014,17000,White,Sedan,All-wheel drive (AWD),Automatic,Gasoline,64150,Regina,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2014,18800,White,Sedan,All-wheel drive (AWD),Automatic,Gasoline,66000,Vancouver,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2014,19800,Black,Sedan,All-wheel drive (AWD),Automatic,Gasoline,111000,Vancouver,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2014,24950,Grey,Sedan,4 x 4,Automatic,Gasoline,87000,Winnepeg,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2015,29995,Blue,Sedan,All-wheel drive (AWD),Automatic,Gasoline,55000,Winnepeg,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2016,17800,Grey,Sedan,All-wheel drive (AWD),Automatic,Gasoline,104161,Toronto,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2016,19977,White,Sedan,All-wheel drive (AWD),Automatic,Gasoline,75896,Toronto,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2016,20888,White,Sedan,All-wheel drive (AWD),Automatic,Gasoline,67000,Toronto,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2016,21888,Black,Sedan,All-wheel drive (AWD),Automatic,Gasoline,111012,Edmonton,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2016,22900,Grey,Sedan,All-wheel drive (AWD),Automatic,Gasoline,60100,Vancouver,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2016,24999,Silver,Sedan,All-wheel drive (AWD),Automatic,Gasoline,96214,Calgary,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2016,25900,White,Sedan,All-wheel drive (AWD),Automatic,Gasoline,56000,Vancouver,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2016,26985,Grey,Sedan,All-wheel drive (AWD),Automatic,Gasoline,56250,Vancouver,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2016,27900,Grey,Sedan,All-wheel drive (AWD),Automatic,Gasoline,52300,Vancouver,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2016,28995,Black,Sedan,All-wheel drive (AWD),Automatic,Gasoline,14446,Calgary,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2016,29995,Grey,Sedan,All-wheel drive (AWD),Automatic,Gasoline,29577,Calgary,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2016,29999,Grey,Sedan,All-wheel drive (AWD),Automatic,Gasoline,19479,Calgary,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2017,749,Blue,Sedan,All-wheel drive (AWD),Automatic,Gasoline,33000,Vancouver,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2017,21850,Black,Sedan,All-wheel drive (AWD),Automatic,Gasoline,99892,Toronto,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2017,23457,Black,Sedan,All-wheel drive (AWD),Automatic,Gasoline,84196,Winnepeg,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2017,24272,White,Sedan,All-wheel drive (AWD),Automatic,Gasoline,73087,Halifax,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2017,25900,White,Sedan,All-wheel drive (AWD),Automatic,Gasoline,36600,Vancouver,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2017,27888,White,Sedan,All-wheel drive (AWD),Automatic,Gasoline,49800,Vancouver,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2017,27900,Grey,Sedan,All-wheel drive (AWD),Automatic,Gasoline,45500,Vancouver,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2017,27900,Grey,Sedan,All-wheel drive (AWD),Automatic,Gasoline,48000,Vancouver,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2017,28888,Black,Sedan,All-wheel drive (AWD),Automatic,Gasoline,44400,Vancouver,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2017,28888,Blue,Sedan,All-wheel drive (AWD),Automatic,Gasoline,35900,Vancouver,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2017,28900,Silver,Sedan,All-wheel drive (AWD),Automatic,Gasoline,63200,Vancouver,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2017,28900,White,Sedan,All-wheel drive (AWD),Automatic,Gasoline,53600,Vancouver,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2017,29499,White,Sedan,All-wheel drive (AWD),Automatic,Gasoline,24395,Winnepeg,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2017,29888,White,Sedan,All-wheel drive (AWD),Automatic,Gasoline,51000,Vancouver,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2017,29900,Silver,Sedan,All-wheel drive (AWD),Automatic,Gasoline,24700,Vancouver,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2017,29900,White,Sedan,All-wheel drive (AWD),Automatic,Gasoline,55000,Vancouver,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2017,30888,Black,Sedan,All-wheel drive (AWD),Automatic,Gasoline,46200,Vancouver,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2017,30888,Grey,Sedan,All-wheel drive (AWD),Automatic,Gasoline,40800,Vancouver,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2017,30888,White,Sedan,All-wheel drive (AWD),Automatic,Gasoline,52200,Vancouver,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2017,30900,Grey,Sedan,All-wheel drive (AWD),Automatic,Gasoline,33400,Vancouver,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2017,31900,Blue,Sedan,All-wheel drive (AWD),Automatic,Gasoline,33900,Vancouver,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2017,31900,Grey,Sedan,All-wheel drive (AWD),Automatic,Gasoline,40700,Vancouver,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2017,31900,White,Sedan,All-wheel drive (AWD),Automatic,Gasoline,34100,Vancouver,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2017,37731,White,Sedan,All-wheel drive (AWD),Automatic,Gasoline,56818,Regina,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2018,32500,Grey,Sedan,All-wheel drive (AWD),Automatic,Gasoline,45388,Edmonton,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2018,32888,Grey,Sedan,All-wheel drive (AWD),Automatic,Gasoline,75000,Calgary,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2018,32888,White,Sedan,All-wheel drive (AWD),Automatic,Gasoline,79456,Calgary,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2018,32900,White,Sedan,All-wheel drive (AWD),Automatic,Gasoline,27000,Vancouver,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2018,33900,Silver,Sedan,All-wheel drive (AWD),Automatic,Gasoline,49200,Vancouver,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2018,34422,Grey,Sedan,All-wheel drive (AWD),Automatic,Gasoline,62899,Edmonton,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2018,34888,Grey,Sedan,All-wheel drive (AWD),Automatic,Gasoline,50331,Calgary,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2018,34900,Black,Sedan,All-wheel drive (AWD),Automatic,Gasoline,34700,Vancouver,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2018,34900,Grey,Sedan,All-wheel drive (AWD),Automatic,Gasoline,15200,Vancouver,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2018,35888,Grey,Sedan,All-wheel drive (AWD),Automatic,Gasoline,28000,Vancouver,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2019,36888,White,Sedan,All-wheel drive (AWD),Automatic,Gasoline,50000,Toronto,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2020,39990,Black,Sedan,All-wheel drive (AWD),Automatic,Gasoline,28807,Calgary,BMW-3-Series,BMW-3-Series-Sedan
BMW,3-Series,2020,40990,Silver,Sedan,All-wheel drive (AWD),Automatic,Gasoline,31071,Calgary,BMW-3-Series,BMW-3-Series-Sedan
BMW,5-Series,1990,3000,Blue,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,290000,Winnepeg,BMW-5-Series,BMW-5-Series-Sedan
BMW,5-Series,2000,4500,Blue,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,129000,Toronto,BMW-5-Series,BMW-5-Series-Sedan
BMW,5-Series,2004,4250,Silver,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,268000,Edmonton,BMW-5-Series,BMW-5-Series-Sedan
BMW,5-Series,2008,6700,Black,Sedan,All-wheel drive (AWD),Automatic,Gasoline,196250,Toronto,BMW-5-Series,BMW-5-Series-Sedan
BMW,5-Series,2008,8800,Grey,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,86000,Vancouver,BMW-5-Series,BMW-5-Series-Sedan
BMW,5-Series,2008,8995,Grey,Sedan,All-wheel drive (AWD),Automatic,Gasoline,155000,Regina,BMW-5-Series,BMW-5-Series-Sedan
BMW,5-Series,2008,10988,Blue,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,126699,Calgary,BMW-5-Series,BMW-5-Series-Sedan
BMW,5-Series,2009,7500,Black,Sedan,All-wheel drive (AWD),Automatic,Gasoline,169000,Toronto,BMW-5-Series,BMW-5-Series-Sedan
BMW,5-Series,2009,8900,Black,Sedan,All-wheel drive (AWD),Automatic,Gasoline,191526,Edmonton,BMW-5-Series,BMW-5-Series-Sedan
BMW,5-Series,2009,8900,Blue,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,141000,Toronto,BMW-5-Series,BMW-5-Series-Sedan
BMW,5-Series,2010,7975,Blue,Sedan,All-wheel drive (AWD),Automatic,Gasoline,211025,Toronto,BMW-5-Series,BMW-5-Series-Sedan
BMW,5-Series,2011,14800,Black,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,130000,Vancouver,BMW-5-Series,BMW-5-Series-Sedan
BMW,5-Series,2011,14999,Blue,Sedan,All-wheel drive (AWD),Automatic,Gasoline,114000,Toronto,BMW-5-Series,BMW-5-Series-Sedan
BMW,5-Series,2011,15999,Black,Sedan,All-wheel drive (AWD),Automatic,Gasoline,115000,Winnepeg,BMW-5-Series,BMW-5-Series-Sedan
BMW,5-Series,2011,16999,Silver,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,121000,Winnepeg,BMW-5-Series,BMW-5-Series-Sedan
BMW,5-Series,2011,17995,Grey,Sedan,All-wheel drive (AWD),Automatic,Gasoline,129000,Calgary,BMW-5-Series,BMW-5-Series-Sedan
BMW,5-Series,2011,22500,Grey,Sedan,All-wheel drive (AWD),Automatic,Gasoline,79000,Calgary,BMW-5-Series,BMW-5-Series-Sedan
BMW,5-Series,2011,22800,Grey,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,107467,Regina,BMW-5-Series,BMW-5-Series-Sedan
BMW,5-Series,2012,20995,Black,Sedan,All-wheel drive (AWD),Automatic,Gasoline,126000,Regina,BMW-5-Series,BMW-5-Series-Sedan
BMW,5-Series,2013,15777,White,Sedan,All-wheel drive (AWD),Automatic,Gasoline,119587,Toronto,BMW-5-Series,BMW-5-Series-Sedan
BMW,5-Series,2013,17800,Grey,Sedan,All-wheel drive (AWD),Automatic,Gasoline,90000,Vancouver,BMW-5-Series,BMW-5-Series-Sedan
BMW,5-Series,2013,17900,Grey,Sedan,All-wheel drive (AWD),Automatic,Gasoline,141000,Calgary,BMW-5-Series,BMW-5-Series-Sedan
BMW,5-Series,2013,18999,Black,Sedan,All-wheel drive (AWD),Automatic,Gasoline,125000,Toronto,BMW-5-Series,BMW-5-Series-Sedan
BMW,5-Series,2013,23827,White,Sedan,All-wheel drive (AWD),Automatic,Gasoline,49625,Halifax,BMW-5-Series,BMW-5-Series-Sedan
BMW,5-Series,2014,22900,White,Sedan,All-wheel drive (AWD),Automatic,Gasoline,86700,Edmonton,BMW-5-Series,BMW-5-Series-Sedan
BMW,5-Series,2015,28500,White,Sedan,All-wheel drive (AWD),Automatic,Gasoline,88430,Calgary,BMW-5-Series,BMW-5-Series-Sedan
BMW,5-Series,2016,23350,Grey,Sedan,All-wheel drive (AWD),Automatic,Gasoline,84961,Toronto,BMW-5-Series,BMW-5-Series-Sedan
BMW,5-Series,2016,27888,Grey,Sedan,All-wheel drive (AWD),Automatic,Gasoline,26000,Vancouver,BMW-5-Series,BMW-5-Series-Sedan
BMW,5-Series,2016,28888,Grey,Sedan,All-wheel drive (AWD),Automatic,Gasoline,56300,Vancouver,BMW-5-Series,BMW-5-Series-Sedan
BMW,5-Series,2016,28995,Blue,Sedan,All-wheel drive (AWD),Automatic,Gasoline,71000,Regina,BMW-5-Series,BMW-5-Series-Sedan
BMW,5-Series,2016,29900,Grey,Sedan,All-wheel drive (AWD),Automatic,Gasoline,55900,Vancouver,BMW-5-Series,BMW-5-Series-Sedan
BMW,5-Series,2016,30900,Black,Sedan,All-wheel drive (AWD),Automatic,Gasoline,46100,Vancouver,BMW-5-Series,BMW-5-Series-Sedan
BMW,5-Series,2016,32900,Black,Sedan,All-wheel drive (AWD),Automatic,Gasoline,52300,Vancouver,BMW-5-Series,BMW-5-Series-Sedan
BMW,5-Series,2016,32989,Other,Sedan,All-wheel drive (AWD),Automatic,Gasoline,38911,Winnepeg,BMW-5-Series,BMW-5-Series-Sedan
BMW,5-Series,2016,38888,Grey,Sedan,All-wheel drive (AWD),Automatic,Gasoline,63200,Vancouver,BMW-5-Series,BMW-5-Series-Sedan
BMW,5-Series,2017,40998,Grey,Sedan,All-wheel drive (AWD),Automatic,Gasoline,73482,Toronto,BMW-5-Series,BMW-5-Series-Sedan
BMW,5-Series,2017,43900,Black,Sedan,All-wheel drive (AWD),Automatic,Gasoline,29700,Vancouver,BMW-5-Series,BMW-5-Series-Sedan
BMW,5-Series,2017,44910,White,Sedan,All-wheel drive (AWD),Automatic,Gasoline,40922,Toronto,BMW-5-Series,BMW-5-Series-Sedan
